Rating,Review
4,Pantainya jernih tp sayang pinggir2 pantai banyak puing2 dan sampah berserak dimana2 kurangnya tempat dudukngadem buat nikmatin pemandangan Banyak sampah rokok minuman baju2 kaos ga kepake sedih liatnya Akses keluarnya di arahin muter2 pdhl mah tinggal lurus aja karna pantainya sepi Kebanyakan org Dateng dari pintu belakang untuk pantai  Untuk lingkungan daerah pantai  Smoga kedepanya lebih baik lgi
4,"Acara perpisahan kk Zara dan TK Syafanur
Tempat edukasi alam yg bagus utk anak mulai dr pertanian bibit kangkung dan kebun anggur peternakan kambing dan perikanan tangkap lele serta ada jg kolam mandi bilas setelah dr kolam lele jd abis panas an kotoran lgsg nyemplung di kolam renangnya
Tempat mandi bersih jg lumayan banyak dan bersih ada mushola jg dan banyak bale utk duduk2 bersama keluarga dan ada jg aula utk acara disana pohon lumayan rindang tp jg ada bbrapa spot yg terbuka hingga terasa agak terik
Plg dr sana di sanguin timun dan kacang panjang 
Pengalaman yg sangat berkesan"
1,"Tempat parkir nya kurang tertata
Lumayan bisa bawa bekal
Akses jauh jalan sempit Untung ngk ketemu mobil di jln"
3,Lumayan mengenal sekilas magelang asri dan bersih
5,"Kesini Krn ada undangan ulang tahun
Kolam ombak nya seru
Fasilitas nya bagus banyak jg penjaga kolam nya
Kamar mandi kamar ganti n toilet bersih"
5,pantainya adem makanannya enak dan standar tdk mahal 
1,dak rekomendasi makan disini terlalu lama menunggu ampir 3060 menit rame bukan alasan asal management waktunya pas semoga komen jelek bikin cepat berbenah atau bakal bangkrut
1,Tempat campingnya bagus dekat juga sama Pekanbaru cuma sayang aja waktu saya ngecamp ada ibuibu yang karokean sampai jam 4 subuh tak tau ya ibu ini tamu atau pengurus cuma memang sangat mengganggu waktu istirahat semoga pengurus Okura bisa lebih menertibkan jam tenang untuk malam hari biar suasana ngecamp makin kondusif
3,"Untuk masuk ke tempatnya harus naik lift khusus dan saya harus merogoh kocek 300rb untuk 2 orang dewasa dan anak 3 tahun Loker bayar lagi 50rb dan tdk boleh bawa makan minum dr luar untungnya makanan di dalam ada jual yg affordable Hanya 3 bilik di tempat bilas yg bisa digunakan 4 sisanya rusak  dan air menggenang  Jgn sekali2 diem2 pakai gazebo krn akan lgsg di charge  Tdk ada tempat duduk umum kecuali di cafetaria sehingga kita harus pinter2 ngakalin agar tdk perlu sewa gazebo

Mohon diingat ada aturan minimal tinggi badan 120 cm dan berat badan maks 80kg Aturan yg seharusnya di state sebelum kita bayar  Wahana terbagi 3 bagian 1 khusus anak2 sisanya khusus dewasa Semua wahana berfungsi kecuali aqua loop dan khusus wave blaster jam 13001500 diistirahatkan Jumlah ban tdk seimbang dengan jumlah pengunjung sehingga harus berebut  Ada mushola di dalam sehingga kita bisa sekalian solat  Overall semuanya berjalan baik aman dan menyenangkan"
1," airnya keruh parah Berlumut juga Bikin males nyebur
 shower bilasan mandinya kecil bangeeet Gak deras Jadi gak bersih mandi bilas
 untuk harga 60k per orang weekday gak worth it banget sih mengingat sekarang banyak wahana serupa yang lebih murah
 gak mau ke sini lagi kalau gak ada perbaikan"
4,"Tempat yang cocok untuk kumpul bersama keluarga  teman ditemani pemandangan sungai Mahakam
Bagus juga melihat matahari terbenam dari tempat ini
Selain itu banyak pedagang yang menjual makanan di sini Paling ramai di malam hari"
3,"Viewnya bagus
Angin berhembus kencang
Tapi kalau ke sini wajib belanja minima 50k baru boleh duduk
Gazebo 100kkalau gak belanja diusir"
5,"tempat nya sejuk enak buat yg suka menyendiri utk menikmati hembusan angin
jagalingkungan"
4,Lumayan lah buat liburantempat nya asrinyamandan bikin tenangada spot foto yang bagus dan beberapa alat olahraga juga
3,"Asri dan rindang
namun karena sungai yg kotor sehingga aroma tidak sedap kerap tercium
lahan parkir hanya ada di bahu jalan
sehingga tidak bisa berlamalama agar tidak mengganggu kendaraan yg lalu lalang"
1,"DO NOT VISIT

This place is disgusting and so unethical I dont know why I thought it would be natural causes the animals died of and then got taxidermy but nope some guy goes around hunting and killing all these animals for the thrill I feel so bad for paying 150k just to support this cruel place The man who hunts all these poor animals needs throwing in prison And as I left a van pulled up with a large box on a crate so no doubt another poor animal was being brought in to showcase I feel so sad after visiting here"
4,"Tidak seramai dulu sebelum covid tapi karena itu jadi enak aja buat sekedar ngadem dibawah pohon disini Untuk kolam nya seperti nya sudah tidak berfungsi untuk area bermain anakanak seperti dulu ya
Tapi tetap suka karena tamannya terawat"
2,"Banyak wakil rakyat di piayu terapi banyak juga jalan berlubang
Banyak laka akibat jalan berlubang tapi tidak ada tindakan dari aparat setempat baik lurah maupun camat"
5,Tracking ke puncak friendly banyak spot foto dan di setiap track ada tempat duduk untukistrahat Di puncak cukup sejuk dan bisa lihat view kota padang Harus hati2 bawa makanan banyak monyet kelaparan
3,Sampai disana ternyata ada perbaikan Pintu ditutup ijin untuk masuk sekedar foto biasa
3,Parkiran luas dan teduh banyak pepohonan besar HTM murah lebaran cuma 13000 per organak diatas usia 2 thn bayar full kolam renang anak ada dan HTM 10000  sayangnya lokasi wisata ini kurang di rawat dan dikembangkan dengan baik sebenarnya msh bisa di eksplore lebih bagus lagi tempat juga teduh dan nyaman sayangnya PR pengelola menurut kami 1 saja pengelolaan kebersihan toilet sangat jorok dan sangat kotor sekali entah mungkin sdg ramai pengunjung seharusnya bisa disiasati dgn petugas jaga kebersihan terima kasih
1,"kurang bagusga kayak yg di foto
kolam renang nya kayak sudah berkerak
playground nya sudah banyak yg rusak
pas waktu outing class main games sama pemandu nyagame nya kayak oper tepung di tepung nya ada belatung
yg nemuin kelompok laki laki
ga ada listrikga ada lampu di kamar mandi nya"
1,Lokasi ini tidak ramah anak2 dibawah 5 tahun semua fasilitas ga bisa digunakan semua lapuk bahaya Hati2 aja buat parenting ya kandang kelinci nya juga curam anak2 bakal susah beradaptasi jalan lurus dengan beban grafitasicuramterjal
1,"Untuk mantan Ibu Kota Provinsi taman ini tergolong sangatlah jelek dan tidak terawat Sepertinya dana cair untuk membuatnya saja tapi tidak dipikirkan perawatan kedepannya Terlalu naif jika melontarkan slogan banjarmasinbungas jika melihat kenyataan infraststruktur dan pola pikir warganya masih keterbelakang Sebenarnya site plan taman ini sudah bagus memanjang mengikuti sungai dan saling berhadapan dengan siring sebrang spot pemandangan bagus disini ialah melihat ke menara pandang yang ada di siring sebrang

Fasilitas area jogging track pedestrian dipadu dengan taman di area bawahnya sudah cukup bagus ditambah dengan sculpture 0 km di area entrance walaupun maaf desainnya jelek  kenapa jelek Karena desain hanya dibuat untuk area depan saja sedangkan pandangan orang dari sungai melihatnya hanya sebatas kerangka saja yang mana harusnya Banjarmasin yang memiliki banyak sungai bisa memanfaatkan hal tersebut menjadi poin utama wisatawan datang agar bisa menikmati pemandangan menjadi lebih indah dan ngeblend antara sungai dengan daratan Kesan yang didapat dari desain taman ini hanyalah pembeda antara darat dan sungai sekali lagi sangat disayangkan

Hal lain yang membuat kesal ada lah tidak adanya parkiran khusus menjadi satu untuk para pengunjung taman maupun pengunjung yang mau nitip kendaraan ketika ingin memanfaatkan sarana bus kota Emang ada sih parkiran tapi masa iya memanfaatkan jalan dari sini  saja udah terlihat cerminan penataan kotanya seperti apa semerawut dan tidak terkontrol 

Peraturan PKL ini juga gimana ya Bisabisanya mereka dengan leluasanya berjualan dan memadati pedestrian taman dengan seenak jidat Bukannya sirik dengan rezeki orang tapi bisa kali pemerintah bikin 1 kawasan kantin gitu khusus untuk jual makanan jadi area taman ya khusus untuk area taman ga terganggu dengan banyak orang berjualan udah gitu banyak yang buang sampah sembarangan lagi hadeh the real Banjarmasin Bungas tulisan ini ditujukan bukan untuk pemerintah saja tapi untuk kalian juga warga Banjarmasin yang tidak sadar dengan lingkungan rumah kalian Hal terparah yang pernah saya lihat adalah melihat kenyataan paman klotok membuang sampah makanan ke sungai dengan ringan tangan padahal kalau dipikir kembali sungai tersebut adalah mata pencaharian beliau namun sayang itu udah menjadi budaya yang males untuk dirubah"
3,Kesini pas tanggal merah dan libur imlek nyaman nggak begitu ramai Tapi ada kebijakan yg tidak nyaman disini bagi yg bawa kamera mirroless harus membayar 50rb meskipun utk dokumentasi pribadi Tolong dipertimbangkan lagi kamera mirorrless sangat umum digunakan sekarang tolong dibedakan kecuali utk prewed kepentingan iklan content berbayar dll Yg memang komersial Secara keseluruhan udah bagus fasilitasnya oh ya kalau bisa disediakan juga peta wisata disini supaya bisa lebih maksimal kita mengexplore mangrove Gunung Anyar terima kasih
5,Saya tamu dari Jakarta yg berkunjung ke Balikpapan untuk dinas  kebetulan penginapan tidak jauh dari pantai Sepinggan bandara Sebetulnya View Pantainya Bagus Ada jembatan ke arah laut yg cocok buat spot foto dan bisa liat pesawat mondar mandir landing dan takeoff Hanya kekurangannya masih banyak sampah pelastik dipinggir pantai Hayoo teman2 yang berkunjung bantu pungut sampah untuk melindungi biota laut dan biota sekitar pantai sehingga enak dipandang juga PantaiIndonesiaituIndah
4,"Gardu Pandang merupakan tempat yang pas untuk melihat Waduk secara lebih jelas dan tampak atas Walaupun disana tempat duduknya mungkin terbatas atau bahkan tidak ada jadi harus berdiri atau lesehan

Di dalam bangunan gardu pandang tidak ada apa apa saat ini masih dijadikan tempat penyimpanan mungkin kedepannya bisa dioptimalisasi lagi"
3,"Izin bertanya apakah di situ msh terdapat Makam Pangeran Madi Alit 
pada tgl 22 Sept 2021 sy bersama temen saya dari Jawa berniat mau ziarah ke sana tatapi kata penjaga di sana sdh tdk ada makan itu dan kami tdk diperbolehkan masuk berdasarkan catatan sejarah yg pernah sy baca disanalah Pangeran Madi Alit di Makamkanmohon maaf kalau salah"
3,lokasi di timur Surabaya luas sekali tapi kurang terawat banyak spot wahana yang terbengkalai ada klentheng di pinggir pantai yang masih cukup ramai dikunjungi
3,Jernih sejuk sayang jalananya msh ngedonat kl hujan dan ditutup palang pintu sama yg punya tanah keliatanya
1,Tidak direkomendasikan untuk dikunjungi Tidak dirawat mungkin karenan sepi pengunjung  kurang dana utk perawatan
3,Biasa saja ngak ada yang menarik untuk duduk2 saja
4,"Taman bunga yang ditata apik sehingga banyak spot foto menarik Ada juga semacam mini zoo di area bagian belakang Sayang sepertinya udah mulai kurang terawat

Selain itu ada juga tempat penjualan tanaman hiasnya Kalau capek berkeliling bisa istirahat sambil minum bandrek plus ngemil balabala di cafe dalam area taman"
1,Baru aja kesana  masuk bayar 15k motor tempt tidak terawat seprtinya sdh terbengkalai pdhl dlu rame dan byk penjual mkaman skrg sepiii zonk dah uang 15k terbuang sia2 hororrrr bnget jd milih lngsung pulang pdhl hari mggu tp gk ada org satupun
4,"Nice view puncak bintang
Udara sejuk bawa jaket pake sepatu kets nyaman Jalanjalan dengan pohon pinus nya yg cakep
Dateng kesini sore view nya lebih bagus asal tdk musim hujan
Gak nyesel kesini
Ada warung sebelum masuk area
Bawa makanan sendiri boleh fi puncak bintangnya

Masuk kawasan 15org
Bisa tuk camping juga mau bawa tenda sendiri atau sewa disana start 350k
Jalan sudah bagus dari jl Padasuka atau Jatihandap bisa yah
Bisa pakai R2 dan R4 pastikan kendaraan fit yah"
1,Tempat sangat tdk terawatsepi Tdk recomended sayang sekali
3,Taman hijau bisa digunakan untuk diskusi dilapangan terbuka nyaman sih Sama kalau mau olahraga bisa main tennis
4,Pantai pantai disamboja jd keren Salah satu pantai yng cocok dijadikan tempat camping setelah pantai tanah merah Cmn perjalanan masuk kedalamnya yang Jauh dan jalanan yg kurang bagus
1,The environment of this place is bad Not well maintainWe dont even see any rabbit here as my kids keep on asking me where is the rabbit In photo taken it looks nice but the real situation is not as good as in the photo
1,Jalanan kesini sangat amat jelek Pantainya kurang bersih Tidak ada toilet umum Kalau hanya mau melihat sunset mendingan ke pelabuhan salodong
2,Hanya aliran air dari dam sei ladi Lokasi pas di pinggir jalan Sebutan air terjun juga sepertinya hanya klaim orangorang Sangat kecil Tidak bisa dinikmati Tapi bagi yang bosan dengan suasana kota bisa jalan kesini Melihat yang hijau hijau
4,"Tempatnya lumayan buat nongkrong sore sore ya Kalau udah malem soalnya gelap Di deket danaunya

Dipinggiran sebrang jalan banyak Yang jualan lumayan beli makan terus dibawa nongkrong disitu Jalannya super ramaiii so hati hati nyebrang nya yaaa"
1,Terakhir ke sini beberapa tahun yang lalu bebas masuk kalau mau jalanjalan kemarin saya bawa anak karena ada tugas dari sekolahnya berkunjung ke sini ternyata sekarang pas ke sini harus pake surat izin kalau mau masuk bahkan cuma mau fotofoto juga gak bolehPejabat sekarang dah serasa kayak raja aja gak mau terganggu sama rakyat pas pemilu aja purapura peduli katanya ditutup sejak COVID lah sekarang udah gak PPKM lagi memanfaatkan situasi aja kalian buat pengumuman tu di depannya TIDAK BOLEH MASUK KALAU Tidak ADA IZIN Balaikota itu milik rakyat bukan punya pejabat yang merasa jadi RAJA
2,serius ini tempatnya apa sy salah tempat ya 
4,Cocok buat olahraga pagi saat udara masih fresh Kebersihannya bagus tapi kabel listrik disana sedikit mengkhawatirkan karena posisi  rendah ke bawah entah karena ada tiang yg miring atau kenapa saya tidak tau Lahan parkirnya jg cukup luas
4,Taman publik baru di bantaran Kalianyarsemoga bermanfaat bagi khalayak ramai
3,Bagus sih untuk tempat hiburan fotofoto hanya saja masih kurang tertata kalau untuk tujuan wisata padahal masuknya sudah berbayar
2,"Mari kita mulai dengan harga tiket masuknya yang tertera seharga Rp20 ribu per orang pada hari SeninJumat namun ternyata di bukti tanda masuknya hanya tertulis Rp5 ribu saja Ini apa bukti tanda masuknya aja yang belum diperbaharui atau memang ada penipuan di sini

Setelah masuk kondisi yang langsung terasa tuh kaya Hutan dengan perawatan yang minim dan fasilitas yang sangat tidak terawat Oh how the mighty have fallen Rasanya pas masih kecil main ke sini tuh kaya suatu yang dinantinanti Ketika kita bisa mainmain di hutan dengan banyak pohon pinus

namun sekarang aduuuh rasanya sedih banget mungkin karena inilah anakanak kecil sekarang hobinya ke mall Ada wahana danau dengan jembatan gantung First of all jembatannya terasa sangat meragukan untuk disebrangi dan pas akhirnya sampai ke ujung jembatan it leads to nowhere

Sedih kalo ngelihat hutan kota kaya gini tapi tidak terjaga dengan baik dibandingkan dengan hutanhutan kota di Singapura yang bisa jadi tempat jogging

Kayanya bisa aja deh di jalur Hutan Punti Kayu ini dibuatkan trail untuk orang bertualang tapi sayang trail yang tersisa bahkan sudah ditumbuhi rumput Membuat ragu melangkah takut disergap ular danatau binatang melata lainnya

Jadi Hutan Punti Kayu bukan lagi sebuah Hutan Wisata yang merupakan Taman Wisata Alam namun beneran Hutan dengan segala konotasi yang melekat pada kosakata hutan

Namun jika memang kesini buat nyari foto kayanya masih bisa dicari angleangle yang oke buat foto tapi thats it Kalo mau bertualang atau wisata hutan rasanya agak kurang menyenangkan

Apa memang kurang dana ya pengelolanya meski sudah menerapkan tiket masuk apakah memang masih belum cukup
Harusnya lebih ada kepedulian dari Instansi terkait untuk mengelola tempat ini secara lebih baik dan profesional"
5,Kalau sudah jadi geopark akan menjadi tempat wisata yang sangat menarik karena gua nya mempunyai beberapa pintu keluar dan menjelajahi guanya juga merupakan tantangan yang seru karna di beberapa titik dalam gua tersebut ada yang langit2nya sangat rendah sampai kita harus tiarap melewatinya
2,Sayang sekali tempatnya terbengkalai kotor dan suasananya jadi horor
4,"Semoga kalau ada event besar sampai tengah malam WaraWiri nya bisa selalu dioperasikan sampai at least 1 jam setelah event lah dan pintu ke halte TJ dibuka juga Lumayan bisa naik AMARI tp ga pusing akses ke halte nya

Minus bintang satu  Sama kayak taman di bagian selatan agak ke timur beli tiket di web resminya kena charge 5k Setelah tau ternyata murahan beli dari app sebelah"
3,Dekat lapangan dan saran olahraga saparua Tempatnya sejuk namun gelap karena tertutup full dengan pepohonan Pengelolaan tempat duduk masih kurang
3,Dulu masuk nya gratis tiap bingung mau liburan kmna bisa ajak keluarga ksni Skrng berbayar per orang semoga harganya bisa diturunkan lagi atau kembali gratis untuk masuknya Karna mau ngajak keluarga jdi mikirmikir
3,Kalau malam tidak ada penerangan sama sekali meski sedang ada kegiatan nasional Mungkin lampunya mati semua atau tidak mampu bayar listrik ya Padahal disini kaya sinar matahari mungkin bisa memanfaatkan surya panel untuk penerangan
4,"Ikonnya kota Jakarta
Klo pagi bnyk digunakan msyarakat skitar utk joging berolahraga di sekitar monasnya
Bisa jg mmbeli oleh2 d warung2 skitaran monasnya"
2,"Bagi Pengendara Kendaraan yang Melintasi Jalur Tersebut  Bukit Daeng Agar Kiranya Selalu Berhatihati
Bukit Daeng Rawa Kecelakaan"
4,Taman ini masih baru selesai dibangun letaknya di daerah pucangsawit buat yang pengen weekend bareng keluarga tapi males ke luar kota Banyak wahana bermain anak fasilitas bisa dibilang lengkap ada pula gazebo yang bisa dimanfaatkan untuk pertemuan atau rapat Tidak jauh dari taman ini ada lukisan 3D bertema asian games
3,"1 HTM nya sudah cocok di 15000orang dan gratis buat anak dibawah 5 tahun tp kalau bisa di ksh bukti masuk nya bukti pembayarannya

2 Gazebo disini dicharge teralu mahal until weekday 100rb  4 Jam 
kalau weekend harga segitu baru masuk akal
harus nya 50rb  75rb  4 jam kalau weekday

3 Air di Toilet tidak mengalir ini sangat fatal karena ini tempat rekreasi org pasti makan orang pasti stay agak lama dan pasti mau ke belakang jadi mohon di tangani dengn segera

4 Mushollanya no complaint

5 Pemandangan disini bagus hanya saja dirusak oleh sampah saya tidak salahkan pengelolah disini ini lebih kepada kesalahan masyarakat

6 makanan disini kurang rasanya harga tidak mahal tidak juga murah berdasarkan porsi yg diberikan tp sy sarankan bawa sendiri makanannya

7 kalau anda bawa anak bayi atau kecil ada baiknya ada membawa kasur kecil

8 kalau anda bawa makanan setelah makan ada sisanya dan mau dimakan lagi saya sarankan ditutup karena nasi goreng saya habis dimakan kucing "
2,Hari ini Rabu 31 Januari pukul 1445 WIB saya dan temen sampai di lokasi ini dengan berjalan kaki dari stasiun Lokasi tidak buka sepertinya tidak terawat
4,Tempatnya bagus buat rekreasi atau piknik keluarga Disarankan datang pagi pagi sekali biar gga terlalu panas Bawa sampahmu Jangan buang sampah sembarangan ya guys
3,Tamanx bagus cuma kurang terawat Permainan anak dah rusak
5,Museum brawijaya lokasinya strategis tempatnya adem nyaman tidak terlalu luas juga dalamnya Yaa oke deh lumayan bisa beli bakso di sana Visit ke sini pas ada kegiatan kampus studi budaya ke Malang sih jadi enggak tahu tiket museum berapa dll Karena tempatnya agak kecil koleksinya juga tidak terlalu banyak Cocok untuk sarana edukasi Nice
4,"Taman AAJI yang merupakan kepanjangan dari taman asosiasi asuransi jiwa Indonesia yang lokasinya ada di dalam kompleks stadion manahan solo Ada berbagai tempat duduk dan berbagai alat olahraga statis

Mulai dr alat olahraga utk perut kaki tangan dan dada

Silahkan mencoba dan tetap jaga kebersihan ya kawan"
3,"Malah kena paku di sini 
Hati2 buat yang main di pantai pakai sendal bila perlu"
1,"yg paling bagus cuma bumblebee aja lainya gk lah
tempat ganti baju kiri pengap atasnya dak cor g bisa nafas ga ada ventilasi ntah apa yg di pikir team arsiteknya
lantai samping kolam dan lantai bilas ganti baju licin anak sy terpleset 2x
entah apa yg di pikir team arsiteknya 
mau bilas semua air mati hanya satu nyala itupun rebutan antri sm banyak orang
kurangnya team penjagaan jd semua yg ada di dalam mudah di rusak sama anak2 dan banyak yg buang sampah sembarangan karena minim tempat sampah tersedia"
2,Tempat bermain anak  tapi wahana permainan nya malah di kurangi  sebelum nya ada 3 permainan 
5,Cukup sepi saat pagi hari saya biasa kesiniinggu pagi kalo ada yang sama boleh ketemu ya
5,Kalau ke tenggarong wajib banget ke museim ini lengkap banget  sejarah raja kutai kerta negara disini serta banyak artefak sejarah yg masih dirawat dengan baik oleh pemerintah kotagood job
2,"Tempat bagus fasilitas toilet jauh dari standar
Pesan makan lama datangnya padahal ga ada pelanggan lain
Minuman standar
Pelayanan ramah
Perlu ditingkatkan"
5,Bersih nyaman lumayan luas enaknya kalau malam anginnya sejuk sayangnya terlalu banyak pedagang jadi kurang leluasa
5,masjid chengho merupakan tempat ibadah sekaligus tempat wisata sejarah di palembang masjid ini bercorak seperti kelenteng atau kuil karena masjid ini merupakan peninggalan dari laksamana chengho tempatnya bersih nyaman saya mampir sholat magrib sampai isya disini selain itu juga adem karena full ac
4,Jika menginap di hotel kapal Garden mk akan mendapatkan tiket 2 sengkaling Wahana lumayan bagus dan sepertinya perlu peremajaan agar bisa bersaing dg lainnya Cocok untuk anakanak bisa naik bebekbebekan air ada outbound ada jg hewanhewan Bisa ngasi makan rusa ada jg kelinci dan wahana lainnya
5,tempatnya bagus masih terlihat baru semoga kedepannya tetap terjaga kebersihannya dan dirawat dengan baik untuk playground anak ada perosotan dan ayunan lalu ada alat2 untuk olahraga ada pasir2 pantai untuk anak2 main Tapi diatas jam 10 siang panas sekali area berteduh hanya disepanjang pantai itu pun dipakai pedagang2 berjualan
5,One of good destinations in Semarang You can have a tour with boat to the sea from this spot You also can sightseeing the surrounding from the tower Sometimes you able to see the airplane which want to takeoff or land on Ahmad Yani Airport This place is so romantic when its already sunset
3,Nikmati pemandangan indah kota Padang dari puncak Bukit Siti Nurbaya Sebelum puncak bukit ini ada terowongan kecil menuju ke makam Siti Nurbaya Tiket untuk dewasa 15 ribu rupiah
3,salah satu taman untuk rekreasi keluarga nongkrong sama teman  pacar yang lumayan menarik buat fotofoto juga oke karena banyaknya tanaman disini disarankan bawa autan agar tidak digigit nyamuk 
4,"Affordable and delicious food You can enjoy cold pandan coconut fried noodle or fried rice with budget below idr 50k Steam boat and seafood menus are also available with conservative price

Unfortunately no durians when we came despite so many duria tress around the park So if you want you taste the durians you have to see first whether the durian season are coming

By looking at so many empty spaces particularly in shaded area below the trees the place seems a good place for camping ground

And by the way dont worry to park your car here because they have a loy of parking space with security is watching at the front gate"
1,Mo kesana cuma liat ulasan yang lain ga jadi deh 
1,Dulu pertama adanya Agro Wisata Memang sangat ramai sekali Kini mulai ada lagi pengunjungnya Semoga Agro menjadi contoh taman wisata di riau ini
5,"Kampung Wisata Taman Lele memiliki beragam fasilitas wisata seperti kolam renang anakanak restoran dan danau buatan
juga menyediakan penginapan dengan harga terjangkau
Lupa itu tahun berapa ndak tau knapa sekarang tiap kali mau ajak kesini bocil sudah ndak mau"
5,Ziaroh ke Maqom sunan Ampel Di sepanjang jalan menuju masjid ini juga banyak pedagang berjualan berbagai macam makanan dan barang khas islami Seperti kurma air zamzam AlQuran tasbih peralatan sholat dan lainnya
5,Very pontential as a little tourist attraction arround this place Hope the goverment would consider to upgrade this park
4,"Jalan Gula di kota Pahlawan Surabaya ini walau hanya berupa gang kecil yang diapit gedunggedung tua tapi cukup banyak dikunjungi orang terutama mereka yang hobi fotografi Panjang gangnya sekitar 50 meter di kanan kirinya berdiri bangunan kuno yang terbengkalai dan mungkin memang sengaja tidak dipugar demi daya tarik pariwisata

Buat kamu yang suka fotofoto bertema vintage bisa nih ke sini"
1,Sering terjadi kecelakaan di TanjakanTurunan Curam Sitinjau Lauik ini Harus ada jalan alternatif khusus untuk kendaraan beroda empat lebih Harusnya bisa lah dibikin jalan tembus menembus bukit kayak di Jepang atau minimal seperti kelok 9 Pemerintah dalam hal ini PUPR harusnya mengkaji kembali jalanan seperti ini masih layakkah untuk dilalui kendaraan
1,Tidak update yg skrng bahwa sdh tidak ada plosotan dan bak air mandi yg besar itu jauh jauh dri samarinda ternyata zonk hehehehmasukannya lain kali tolong diupdate untuk fasilitasnya ya 
1,Tidak recommended tidak nyaman masa barang digabung sama orang d bangku belakang padahal kita bayar full tapi malahan kayak dijadikan dibangku serap
5,Tempat luas beacam hiburan mulai dari mancing makan karaoke spot foto yg bagus dan keren
3,Udah dikeruk jadi tanah kavlingan sebagian jalan tol Ini gambar waktu masih hijau2nya ditahun 2014
4,Harga tiket 20rb per orang Karena cuaca panas jd perjalanan kurang begitu menyenangkan dan tidak bs dinikmati apalagi kalau duduk di tingkat atas Kalo di bagian bawah ac lumayan dingin tp pemandangan tertutup stiker jendela
5,"Baru tau sejarah dokter soetomo
Wajib tau untuk generasi muda tentang sejarahnya"
3,"Wisata Hutan yg cukup menenangkan ada tersedia mushola Di dalamnya sehingga ga repot klo lagi jam solat pada saat wisata kesinj

Ada fasilitas Outbond
Wisata naik perahu naga 10rborang

Hanya saja memang pengelolaan
Kurang Maksimal"
4,Saat malam bagus juga karena di hias lampu2 Tidak berkesan suram Karena monumennya di pinggir jalan jadi tidak ada tiket masuk gratis
1,Haduh mbaktoiletnya dapet ember aja mau mandi susahmasih tidur udah diusir alus pake sound keras2
1,Kotor sampah berserakan bau tidak sedap dari sampah yang menumpuk dan air diretensinyatidak sehat buat tempat jogging atau sekedar bersantaidulu Palembang dikenal dgn kota BARI tapi sekarang sudah jauh dari cerminan Bersih Aman Rapi dan Indahdimana2 sampah menumpuk dan berserakansungguh bikin tidak nyaman
1,"1LAYANAN SANGAT TIDAK RAMAH DI LOKASI SEWA BAN YG IBU2 TUA  PAKAI KACA MATA MUKA BOPENG PUTIH DEMOUL BEDAKSANGAT KECEWA DENGAN PELAYANAN DIMANA SAYA BELUM  BRTANYA MASALAH POMPA BAN BELIAU SUDAH BANTING2 BAN SAMBIL MOMPA BAN SEWAAN DENGAN POSISI BUANG MUKA JELEK JUTEKNYA DIA MEMBELAKANGI SAYABUKAN MALAH MAU MENYAPA BANTING2 BANNYA SEMAKIN MENJADI2TERUS SAYA TANYA KRNA SY SEBAGAI PENGUNJUNG BERHAK DONG UTK BRTANYA DAN DAPAT FASILITAS SETIDAKNYA KERAMAH TAMAHANMAAF MBAK BS POMPA BAN DIJWABNYA SAYA LAGI BNYAK KERJAANOH JD GK BS YA MBAKBUKAN GK BS MBAK BAN BESAR GINI LAMA PERASAAN DEH SEMUA BAN BESARKALO MAU DIBAYAR Y MOMPA Y TINGGAL BILANG AJA TOH GK USAH MAU MARAH2 SM PENGUNJUNGSAYA POMPA SENDIRI AJA MBAK BISAAKU NIH LG SIBUK MBAKNANTI AJAJAWABNYA SAMBILLARITERUS SY DIUSIRDISANA ADA JUGA POMPA BANAMIT2 DEH CABANG BAYI PUNYA KARYAWAN KAYAK GINISDH 3 X SY BRKUNJUNG KESINI SI JUTEK TAMBAH PARAH JUTEKNYAMASHAA ALLAHMIKIR DEH KALAU MAU KESINI LG KETEMU SI JUTEKPAKE HIJAB TP KASARSEDIH BANGET RASANYA ADH BAYAR MAHAL2 DIMARAH2 HNYA KRNA MASALAH PIMPA BANGIMANA MAU BNYAKPENGUNJUNGKALO YG DITEMUI MUKA JUTEX DAN PELAYANAN  KAYAK GINI YA ALLAHAMPUN DEH SANGAT KECEWA SEKALISULIT BANGET TUK DIMAAFKAN
2SEMUA WAHANA HARUSNYA DI CAT ULANG BIAR LEBIH MENARIK KRENA SAINGAN SDH BNYAK LOHDI TAMBAH LG KARYAWAN BAN YG KASAR PELAYANANNYA"
2,Gila bener mahal amat tiket masuknya dihitung per orang 20rbpadahal begitu masuk biasa aja viewnya mana akses masuk sempit jika berpapasan sesama mobil
5,Wisata laut di belakang BSB mall HTM 25 ribu weekday  Jalanjalan kesini kadang ada pertunjukan lagu2 di panggung nya Terdapat beberapa spot foto Enakan kesini sorean ga panas bisa liat sunset langsung  pesawat lewat  Ada mushola toilet nya juga tempat nya bersih
