Rating,Review
1,airnya keruh parah berlumut bikin males nyebur shower bilasan mandinya kecil bangeeet gak deras jadi gak bersih mandi bilas harga 60k per orang weekday gak worth it banget sih mengingat sekarang banyak wahana serupa lebih murah gak mau sini kalau gak perbaikan
4,tempat cocok kumpul bersama keluarga teman ditemani pemandangan sungai mahakam bagus melihat matahari terbenam tempat banyak pedagang menjual makanan sini paling ramai malam hari
3,viewnya bagus angin berhembus kencang kalau sini wajib belanja minima 50k baru duduk gazebo 100kkalau gak belanja diusir
5,tempat nya sejuk enak buat yg suka menyendiri utk menikmati hembusan angin jagalingkungan
4,lumayan lah buat liburantempat nya asrinyamandan bikin tenangada spot foto bagus beberapa alat olahraga
3,asri rindang sungai yg kotor aroma sedap kerap tercium lahan parkir bahu jalan berlamalama mengganggu kendaraan yg lalu lalang
1,do not visit this place is disgusting and so unethical i dont know why i thought it would be natural causes the animals died of and then got taxidermy but nope some guy goes around hunting and killing all these animals for the thrill i feel so bad for paying 150k just to support this cruel place the man who hunts all these poor animals needs throwing in prison and as i left a van pulled up with a large box on a crate so no doubt another poor animal was being brought in to showcase i feel so sad after visiting here
4,seramai dulu covid jadi enak aja buat sekedar ngadem dibawah pohon disini kolam nya nya berfungsi area bermain anakanak dulu tetap suka tamannya terawat
2,banyak wakil rakyat piayu terapi banyak jalan berlubang banyak laka akibat jalan berlubang tindakan aparat setempat baik lurah maupun camat
5,tracking puncak friendly banyak spot foto track tempat duduk untukistrahat puncak cukup sejuk lihat view kota padang hati2 bawa makanan banyak monyet kelaparan
3,disana ternyata perbaikan pintu ditutup ijin masuk sekedar foto biasa
3,parkiran luas teduh banyak pepohonan besar htm murah lebaran cuma 13000 per organak diatas usia 2 thn bayar full kolam renang anak htm 10000 sayangnya lokasi wisata kurang rawat dikembangkan baik sebenarnya msh eksplore lebih bagus tempat teduh nyaman sayangnya pr pengelola 1 pengelolaan kebersihan toilet sangat jorok sangat kotor sekali entah mungkin sdg ramai pengunjung disiasati dgn petugas jaga kebersihan terima kasih
1,kurang bagusga kayak yg foto kolam renang nya kayak berkerak playground nya banyak yg rusak pas waktu outing class main games sama pemandu nyagame nya kayak oper tepung tepung nya belatung yg nemuin kelompok laki laki ga listrikga lampu kamar mandi nya
1,lokasi ramah anak2 dibawah 5 tahun semua fasilitas ga digunakan semua lapuk bahaya hati2 aja buat parenting kandang kelinci nya curam anak2 bakal susah beradaptasi jalan lurus beban grafitasicuramterjal
1,mantan ibu kota provinsi taman tergolong sangatlah jelek terawat sepertinya dana cair membuatnya dipikirkan perawatan kedepannya terlalu naif melontarkan slogan banjarmasinbungas melihat kenyataan infraststruktur pola pikir warganya keterbelakang sebenarnya site plan taman bagus memanjang mengikuti sungai saling berhadapan siring sebrang spot pemandangan bagus disini ialah melihat menara pandang siring sebrang fasilitas area jogging track pedestrian dipadu taman area bawahnya cukup bagus ditambah sculpture 0 km area entrance walaupun maaf desainnya jelek jelek desain dibuat area depan pandangan orang sungai melihatnya sebatas kerangka mana harusnya banjarmasin memiliki banyak sungai memanfaatkan tersebut menjadi poin utama wisatawan datang menikmati pemandangan menjadi lebih indah ngeblend sungai daratan kesan didapat desain taman hanyalah pembeda darat sungai sekali sangat disayangkan membuat kesal lah adanya parkiran khusus menjadi satu pengunjung taman maupun pengunjung mau nitip kendaraan memanfaatkan sarana bus kota emang sih parkiran masa iya memanfaatkan jalan sini udah terlihat cerminan penataan kotanya apa semerawut terkontrol peraturan pkl gimana bisabisanya leluasanya berjualan memadati pedestrian taman seenak jidat bukannya sirik rezeki orang kali pemerintah bikin 1 kawasan kantin gitu khusus jual makanan jadi area taman khusus area taman ga terganggu banyak orang berjualan udah gitu banyak buang sampah sembarangan hadeh the real banjarmasin bungas tulisan ditujukan bukan pemerintah kalian warga banjarmasin sadar lingkungan rumah kalian terparah pernah lihat melihat kenyataan paman klotok membuang sampah makanan sungai ringan tangan padahal kalau dipikir sungai tersebut mata pencaharian beliau sayang udah menjadi budaya males dirubah
3,kesini pas tanggal merah libur imlek nyaman ramai kebijakan yg nyaman disini yg bawa kamera mirroless membayar 50rb meskipun utk dokumentasi pribadi dipertimbangkan kamera mirorrless sangat umum digunakan sekarang dibedakan utk prewed kepentingan iklan content berbayar yg memang komersial keseluruhan udah bagus fasilitasnya kalau disediakan peta wisata disini lebih maksimal mengexplore mangrove gunung anyar terima kasih
5,tamu jakarta yg berkunjung balikpapan dinas kebetulan penginapan jauh pantai sepinggan bandara view pantainya bagus jembatan arah laut yg cocok buat spot foto liat pesawat mondar mandir landing takeoff kekurangannya banyak sampah pelastik dipinggir pantai hayoo teman2 berkunjung bantu pungut sampah melindungi biota laut biota pantai enak dipandang pantaiindonesiaituindah
4,gardu pandang merupakan tempat pas melihat waduk lebih jelas tampak atas walaupun disana tempat duduknya mungkin terbatas bahkan jadi berdiri lesehan bangunan gardu pandang apa apa dijadikan tempat penyimpanan mungkin kedepannya dioptimalisasi
3,izin bertanya situ msh terdapat makam pangeran madi alit tgl 22 sept 2021 sy bersama temen jawa berniat mau ziarah sana tatapi kata penjaga sana sdh tdk makan tdk diperbolehkan masuk berdasarkan catatan sejarah yg pernah sy baca disanalah pangeran madi alit makamkanmohon maaf kalau salah
3,lokasi timur surabaya luas sekali kurang terawat banyak spot wahana terbengkalai klentheng pinggir pantai cukup ramai dikunjungi
3,jernih sejuk sayang jalananya msh ngedonat kl hujan ditutup palang pintu sama yg punya tanah keliatanya
1,direkomendasikan dikunjungi dirawat mungkin karenan sepi pengunjung kurang dana utk perawatan
3,biasa ngak menarik duduk2
4,taman bunga ditata apik banyak spot foto menarik semacam mini zoo area bagian belakang sayang sepertinya udah mulai kurang terawat tempat penjualan tanaman hiasnya kalau capek berkeliling istirahat minum bandrek plus ngemil balabala cafe area taman
1,baru aja kesana masuk bayar 15k motor tempt terawat seprtinya sdh terbengkalai pdhl dlu rame byk penjual mkaman skrg sepiii zonk dah uang 15k terbuang sia2 hororrrr bnget jd milih lngsung pulang pdhl hari mggu tp gk org satupun
4,nice view puncak bintang udara sejuk bawa jaket pake sepatu kets nyaman jalanjalan pohon pinus nya yg cakep dateng kesini sore view nya lebih bagus asal tdk musim hujan gak nyesel kesini warung masuk area bawa makanan sendiri fi puncak bintangnya masuk kawasan 15org tuk camping mau bawa tenda sendiri sewa disana start 350k jalan bagus jl padasuka jatihandap yah pakai r2 r4 pastikan kendaraan fit yah
1,tempat sangat tdk terawatsepi tdk recomended sayang sekali
3,taman hijau digunakan diskusi dilapangan terbuka nyaman sih sama kalau mau olahraga main tennis
4,pantai pantai disamboja jd keren salah satu pantai yng cocok dijadikan tempat camping pantai tanah merah cmn perjalanan masuk kedalamnya jauh jalanan yg kurang bagus
1,the environment of this place is bad not well maintainwe dont even see any rabbit here as my kids keep on asking me where is the rabbit in photo taken it looks nice but the real situation is not as good as in the photo
1,jalanan kesini sangat jelek pantainya kurang bersih toilet umum kalau mau melihat sunset mendingan pelabuhan salodong
2,aliran air dam sei ladi lokasi pas pinggir jalan sebutan air terjun sepertinya klaim orangorang sangat kecil dinikmati bosan suasana kota jalan kesini melihat hijau hijau
4,tempatnya lumayan buat nongkrong sore sore kalau udah malem soalnya gelap deket danaunya dipinggiran sebrang jalan banyak jualan lumayan beli makan terus dibawa nongkrong disitu jalannya super ramaiii so hati hati nyebrang nya yaaa
1,terakhir sini beberapa tahun lalu bebas masuk kalau mau jalanjalan kemarin bawa anak tugas sekolahnya berkunjung sini ternyata sekarang pas sini pake surat izin kalau mau masuk bahkan cuma mau fotofoto gak bolehpejabat sekarang dah serasa kayak raja aja gak mau terganggu sama rakyat pas pemilu aja purapura peduli katanya ditutup sejak covid lah sekarang udah gak ppkm memanfaatkan situasi aja kalian buat pengumuman tu depannya masuk kalau izin balaikota milik rakyat bukan punya pejabat merasa jadi raja
2,serius tempatnya apa sy salah tempat
4,cocok buat olahraga pagi udara fresh kebersihannya bagus kabel listrik disana sedikit mengkhawatirkan posisi rendah bawah entah tiang yg miring tau lahan parkirnya jg cukup luas
4,taman publik baru bantaran kalianyarsemoga bermanfaat khalayak ramai
3,bagus sih tempat hiburan fotofoto kurang tertata kalau tujuan wisata padahal masuknya berbayar
2,mulai harga tiket masuknya tertera seharga rp20 ribu per orang hari seninjumat ternyata bukti tanda masuknya tertulis rp5 ribu apa bukti tanda masuknya aja diperbaharui memang penipuan sini masuk kondisi langsung terasa tuh kaya hutan perawatan minim fasilitas sangat terawat how the mighty have fallen rasanya pas kecil main sini tuh kaya suatu dinantinanti mainmain hutan banyak pohon pinus sekarang aduuuh rasanya sedih banget mungkin inilah anakanak kecil sekarang hobinya mall wahana danau jembatan gantung first of all jembatannya terasa sangat meragukan disebrangi pas akhirnya ujung jembatan it leads to nowhere sedih kalo ngelihat hutan kota kaya gini terjaga baik dibandingkan hutanhutan kota singapura jadi tempat jogging kayanya aja deh jalur hutan punti kayu dibuatkan trail orang bertualang sayang trail tersisa bahkan ditumbuhi rumput membuat ragu melangkah takut disergap ular danatau binatang melata lainnya jadi hutan punti kayu bukan sebuah hutan wisata merupakan taman wisata alam beneran hutan segala konotasi melekat kosakata hutan memang kesini buat nyari foto kayanya dicari angleangle oke buat foto thats it kalo mau bertualang wisata hutan rasanya kurang menyenangkan apa memang kurang dana pengelolanya meski menerapkan tiket masuk memang cukup harusnya lebih kepedulian instansi terkait mengelola tempat lebih baik profesional
5,kalau jadi geopark menjadi tempat wisata sangat menarik gua nya mempunyai beberapa pintu keluar menjelajahi guanya merupakan tantangan seru karna beberapa titik gua tersebut langit2nya sangat rendah tiarap melewatinya
2,sayang sekali tempatnya terbengkalai kotor suasananya jadi horor
4,semoga kalau event besar tengah malam warawiri nya selalu dioperasikan at least 1 jam event lah pintu halte tj dibuka lumayan naik amari tp ga pusing akses halte nya minus bintang satu sama kayak taman bagian selatan timur beli tiket web resminya kena charge 5k tau ternyata murahan beli app sebelah
3,dekat lapangan saran olahraga saparua tempatnya sejuk gelap tertutup full pepohonan pengelolaan tempat duduk kurang
3,dulu masuk nya gratis tiap bingung mau liburan kmna ajak keluarga ksni skrng berbayar per orang semoga harganya diturunkan gratis masuknya karna mau ngajak keluarga jdi mikirmikir
3,kalau malam penerangan sama sekali meski sedang kegiatan nasional mungkin lampunya mati semua mampu bayar listrik padahal disini kaya sinar matahari mungkin memanfaatkan surya panel penerangan
4,ikonnya kota jakarta klo pagi bnyk digunakan msyarakat skitar utk joging berolahraga monasnya jg mmbeli oleh2 d warung2 skitaran monasnya
2,pengendara kendaraan melintasi jalur tersebut bukit daeng kiranya selalu berhatihati bukit daeng rawa kecelakaan
4,taman baru selesai dibangun letaknya daerah pucangsawit buat pengen weekend bareng keluarga males luar kota banyak wahana bermain anak fasilitas dibilang lengkap gazebo dimanfaatkan pertemuan rapat jauh taman lukisan 3d bertema asian games
3,1 htm nya cocok 15000orang gratis buat anak dibawah 5 tahun tp kalau ksh bukti masuk nya bukti pembayarannya 2 gazebo disini dicharge teralu mahal until weekday 100rb 4 jam kalau weekend harga segitu baru masuk akal nya 50rb 75rb 4 jam kalau weekday 3 air toilet mengalir sangat fatal tempat rekreasi org makan orang stay lama mau belakang jadi mohon tangani dengn segera 4 mushollanya no complaint 5 pemandangan disini bagus dirusak sampah salahkan pengelolah disini lebih kesalahan masyarakat 6 makanan disini kurang rasanya harga mahal murah berdasarkan porsi yg diberikan tp sy sarankan bawa sendiri makanannya 7 kalau bawa anak bayi kecil baiknya membawa kasur kecil 8 kalau bawa makanan makan sisanya mau dimakan sarankan ditutup nasi goreng habis dimakan kucing
2,hari rabu 31 januari pukul 1445 wib temen lokasi berjalan kaki stasiun lokasi buka sepertinya terawat
4,tempatnya bagus buat rekreasi piknik keluarga disarankan datang pagi pagi sekali biar gga terlalu panas bawa sampahmu jangan buang sampah sembarangan guys
3,tamanx bagus cuma kurang terawat permainan anak dah rusak
5,museum brawijaya lokasinya strategis tempatnya adem nyaman terlalu luas dalamnya yaa oke deh lumayan beli bakso sana visit sini pas kegiatan kampus studi budaya malang sih jadi enggak tahu tiket museum berapa tempatnya kecil koleksinya terlalu banyak cocok sarana edukasi nice
4,taman aaji merupakan kepanjangan taman asosiasi asuransi jiwa indonesia lokasinya kompleks stadion manahan solo berbagai tempat duduk berbagai alat olahraga statis mulai dr alat olahraga utk perut kaki tangan dada silahkan mencoba tetap jaga kebersihan kawan
3,malah kena paku sini hati2 buat main pantai pakai sendal bila perlu
1,yg paling bagus cuma bumblebee aja lainya gk lah tempat ganti baju kiri pengap atasnya dak cor g nafas ga ventilasi ntah apa yg pikir team arsiteknya lantai samping kolam lantai bilas ganti baju licin anak sy terpleset 2x entah apa yg pikir team arsiteknya mau bilas semua air mati satu nyala itupun rebutan antri sm banyak orang kurangnya team penjagaan jd semua yg mudah rusak sama anak2 banyak yg buang sampah sembarangan minim tempat sampah tersedia
2,tempat bermain anak wahana permainan nya malah kurangi nya 3 permainan
5,cukup sepi pagi hari biasa kesiniinggu pagi kalo sama ketemu
5,kalau tenggarong wajib banget museim lengkap banget sejarah raja kutai kerta negara disini banyak artefak sejarah yg dirawat baik pemerintah kotagood job
2,tempat bagus fasilitas toilet jauh standar pesan makan lama datangnya padahal ga pelanggan minuman standar pelayanan ramah perlu ditingkatkan
5,bersih nyaman lumayan luas enaknya kalau malam anginnya sejuk sayangnya terlalu banyak pedagang jadi kurang leluasa
5,masjid chengho merupakan tempat ibadah sekaligus tempat wisata sejarah palembang masjid bercorak kelenteng kuil masjid merupakan peninggalan laksamana chengho tempatnya bersih nyaman mampir sholat magrib isya disini adem full ac
4,menginap hotel kapal garden mk mendapatkan tiket 2 sengkaling wahana lumayan bagus sepertinya perlu peremajaan bersaing dg lainnya cocok anakanak naik bebekbebekan air outbound jg hewanhewan ngasi makan rusa jg kelinci wahana lainnya
5,tempatnya bagus terlihat baru semoga kedepannya tetap terjaga kebersihannya dirawat baik playground anak perosotan ayunan lalu alat2 olahraga pasir2 pantai anak2 main diatas jam 10 siang panas sekali area berteduh disepanjang pantai dipakai pedagang2 berjualan
5,one of good destinations in semarang you can have a tour with boat to the sea from this spot you also can sightseeing the surrounding from the tower sometimes you able to see the airplane which want to takeoff or land on ahmad yani airport this place is so romantic when its already sunset
3,nikmati pemandangan indah kota padang puncak bukit siti nurbaya puncak bukit terowongan kecil menuju makam siti nurbaya tiket dewasa 15 ribu rupiah
3,salah satu taman rekreasi keluarga nongkrong sama teman pacar lumayan menarik buat fotofoto oke banyaknya tanaman disini disarankan bawa autan digigit nyamuk
4,affordable and delicious food you can enjoy cold pandan coconut fried noodle or fried rice with budget below idr 50k steam boat and seafood menus are also available with conservative price unfortunately no durians when we came despite so many duria tress around the park so if you want you taste the durians you have to see first whether the durian season are coming by looking at so many empty spaces particularly in shaded area below the trees the place seems a good place for camping ground and by the way dont worry to park your car here because they have a loy of parking space with security is watching at the front gate
1,mo kesana cuma liat ulasan ga jadi deh
1,dulu pertama adanya agro wisata memang sangat ramai sekali kini mulai pengunjungnya semoga agro menjadi contoh taman wisata riau
5,kampung wisata taman lele memiliki beragam fasilitas wisata kolam renang anakanak restoran danau buatan menyediakan penginapan harga terjangkau lupa tahun berapa ndak tau knapa sekarang tiap kali mau ajak kesini bocil ndak mau
5,ziaroh maqom sunan ampel sepanjang jalan menuju masjid banyak pedagang berjualan berbagai macam makanan barang khas islami kurma air zamzam alquran tasbih peralatan sholat lainnya
5,very pontential as a little tourist attraction arround this place hope the goverment would consider to upgrade this park
4,jalan gula kota pahlawan surabaya berupa gang kecil diapit gedunggedung tua cukup banyak dikunjungi orang terutama hobi fotografi panjang gangnya 50 meter kanan kirinya berdiri bangunan kuno terbengkalai mungkin memang sengaja dipugar daya tarik pariwisata buat kamu suka fotofoto bertema vintage nih sini
1,sering terjadi kecelakaan tanjakanturunan curam sitinjau lauik jalan alternatif khusus kendaraan beroda empat lebih harusnya lah dibikin jalan tembus menembus bukit kayak jepang minimal kelok 9 pemerintah pupr harusnya mengkaji jalanan layakkah dilalui kendaraan
1,update yg skrng sdh plosotan bak air mandi yg besar jauh jauh dri samarinda ternyata zonk hehehehmasukannya kali diupdate fasilitasnya
1,recommended nyaman masa barang digabung sama orang d bangku belakang padahal bayar full malahan kayak dijadikan dibangku serap
5,tempat luas beacam hiburan mulai mancing makan karaoke spot foto yg bagus keren
3,udah dikeruk jadi tanah kavlingan sebagian jalan tol gambar waktu hijau2nya ditahun 2014
4,harga tiket 20rb per orang cuaca panas jd perjalanan kurang menyenangkan bs dinikmati kalau duduk tingkat atas kalo bagian bawah ac lumayan dingin tp pemandangan tertutup stiker jendela
5,baru tau sejarah dokter soetomo wajib tau generasi muda sejarahnya
3,wisata hutan yg cukup menenangkan tersedia mushola dalamnya ga repot klo jam solat wisata kesinj fasilitas outbond wisata naik perahu naga 10rborang memang pengelolaan kurang maksimal
4,malam bagus hias lampu2 berkesan suram monumennya pinggir jalan jadi tiket masuk gratis
1,haduh mbaktoiletnya dapet ember aja mau mandi susahmasih tidur udah diusir alus pake sound keras2
1,kotor sampah berserakan bau sedap sampah menumpuk air diretensinyatidak sehat buat tempat jogging sekedar bersantaidulu palembang dikenal dgn kota bari sekarang jauh cerminan bersih aman rapi indahdimana2 sampah menumpuk berserakansungguh bikin nyaman
1,1layanan sangat ramah lokasi sewa ban yg ibu2 tua pakai kaca mata muka bopeng putih demoul bedaksangat kecewa pelayanan brtanya masalah pompa ban beliau banting2 ban mompa ban sewaan posisi buang muka jelek juteknya membelakangi sayabukan malah mau menyapa banting2 bannya semakin menjadi2terus tanya krna sy pengunjung berhak dong utk brtanya fasilitas keramah tamahanmaaf mbak bs pompa ban dijwabnya bnyak kerjaanoh jd gk bs mbakbukan gk bs mbak ban besar gini lama perasaan deh semua ban besarkalo mau dibayar y mompa y tinggal bilang aja gk usah mau marah2 sm pengunjungsaya pompa sendiri aja mbak bisaaku nih lg sibuk mbaknanti ajajawabnya sambillariterus sy diusirdisana pompa banamit2 deh cabang bayi punya karyawan kayak ginisdh 3 x sy brkunjung kesini si jutek tambah parah juteknyamashaa allahmikir deh kalau mau kesini lg ketemu si jutekpake hijab tp kasarsedih banget rasanya adh bayar mahal2 dimarah2 hnya krna masalah pimpa bangimana mau bnyakpengunjungkalo yg ditemui muka jutex pelayanan kayak gini allahampun deh sangat kecewa sekalisulit banget tuk dimaafkan 2semua wahana harusnya cat ulang biar lebih menarik krena saingan sdh bnyak lohdi tambah lg karyawan ban yg kasar pelayanannya
2,gila bener mahal tiket masuknya dihitung per orang 20rbpadahal masuk biasa aja viewnya mana akses masuk sempit berpapasan sesama mobil
5,wisata laut belakang bsb mall htm 25 ribu weekday jalanjalan kesini kadang pertunjukan lagu2 panggung nya terdapat beberapa spot foto enakan kesini sorean ga panas liat sunset langsung pesawat lewat mushola toilet nya tempat nya bersih
3,ticket masuk 1 mobil 10 k per orang 5k ku kurang worthit masuk area disana banyak kosong terawat mengunjungi klenteng sanggar agung parkir d depan klenteng parkir 5k masuk area patung disisi belakang klenteng sign sembahyang masuk area bangunan wisatawan lewat samping bangunan sembahyang tp peraturan aneh dr salah seorang penjaga aku seorang teman wna perbolehkan masuk wna penasaran aku seorang warga lokal masuk hmm peraturan bodoh
2,udah lama ga main kesini sekarang kaya ga keurus ikannya mati air sungainya kotor rumput yg mati kering tanamannya ga sebanyak dulu banyak tempat duduk kayu yg dipinggir sungai lepas sayang bgt niatnya ksini buat ajak anak2 liat kasi makan ikan dulu banyak bgt ikannya skrg ga sama sekali dulu banyak bean beg rumput santey skrg ga jadi klo sekarang ksini cuma buat main lari lari rumputnya aja
5,visited here on 3jun 2023 at 1030 am weather was sunny the so bright place not so crowded clean well maintained car park rental is idr 10000 rupiah usd 067 sgd 090 rental of gazebo idr 100000 usd 670 sgd 900 coconut cost idr 15000 usd 100sgd 135
4,patung kawasan perumahan dibangun salah satu pengembang elite nasional karenanya semua orang berkunjung sana patungnya besar banget dilihat jalan raya melihatnya jalan raya berfoto pengembang tersebut menyediakan 1 tempat dpt mengambil angle yg pas sayang sempat sana waktu terbatas semoga berkunjung manado berfoto bawah patung yesus memberkati terpujilah tuhan pencipta langit bumi pemberi kehidupan medio manado 04042024
2,cuma numpang duduk aja bisanya pesan air kelapa original kok rasa air putih air kelapanya dicampur air gak rasa kelapanya cukup sekali aja rasa gak semahal harga nya
5,museum sungguh menarik bangunannya unik kayu kayunya kuat menopang halamannya luas sekali rasa rasanya kalau makassar menyempatkan diri melihat peninggalan kejayaan kerajaan gowa jaman dulu
4,bagusnya datang sore biar lihat sunset aku mesan trakulu bakar harganya 75k rasa ikannya hambar untung sambalnya nolong kali mau mesan ayam bakar btw pengemis orang ngamen orang jualan lewatlewat
2,ga jadi masuk krn terbengkalai terawat padahal dulu bagus dulu sempat ramai media katanya mau dibikin jateng valley jateng park sampe sekarang kok ga kabar apa cuma buat bahan kampanye sangat disayangkan tempat wisata bagus sekarang mangkrak padahal potensi wisatanya besar
4,tempatnya bagus murah meriah banyak spot foto semua kerja disana baik ramah semoga tetap terjaga kebersihannya
1,harusnya dipisah transaksi online non onlineantrian panjang ribetknp ribet kalau lancarfasilitas biasa ajapemkot jangan bikin repot warga pingin berlibur
4,ombak nya tidk besar cocok utk anak parkiran luas jalannya berdebu tiket masuk 20k dewasa anak2 15k
2,overall bagus fasilitas fasilitas penunjang wifi tempat terdapat steaker listrik colokan listrik
3,agustus 2020 terlihat terawat masuk rp15ribu mandi dikolam renang rp 15ribu lalu parkir mobil rp10ribu
3,sdm palembang sangat tinggi buang sampah sebarang fasilitas bayak gk terawat pohon nya kurang saran aku pohon tambah kotak sampah perbanyak sampah gk berserakan
4,salah satu tempat lihat sunset terbaik kalau makassar
3,semoga lbih disadarkan kpd pngunjung mnjaga kbrsihan
4,alhamdulillah gak bawa makananminuman luar makananminuman yg dibawa dititipkan klo mau makan bs diambil penitipan sewa ban 50rb
4,sebenarnya tempatnya bagus tp berbahaya anak kecil letaknya berada dipinggir jalan besar pagar pembatas dngn jalan raya
3,lumayan buat hunting foto meski sampah mengganggu tanaman mangrove sama view kilang
1,kondisi danau terawat genangan air jalan menuju lokasi berlumpur jelek rekomended kesini
2,menyedihkan rumah khas kabupaten kota jateng nampak tak terawat jamur tumbuh dimanamana sayang sekali mestinya kalau lebih jalannya berwarna banyak hiasan nampak lebih menarik rumput tinggi mendominasi sungai kecil nampak airnya keruh menggenang bersampah jam 7 buka loketnya sepi bapak yg duduk nampak tak berseragam nampak sibuk berkegiatan sendiri mengabaikan pengunjung yg datang lumina sama bersih jalannya bangunan tempat duduk nampak tak terawat mau sewa baju buat foto tak yg buka penjual makanan area tutup semua padahal harga tiket masuknya kan sama ntah datang pagi petang apa yg didapati berbeda datang waktu pagi mau naik kapal keliling danau katanya dibook rombongan akhirnya menunggu sebenarnya seat kapal tersebut 2 orang anak akhirnya naik bebekan dikasih kebebasan waktu sepi makasih buat mas yg jaga tak berseragam minimal berusaha ramah jam 9 akhirnya anak berusia 8 th pulang penuh kekecewaan komidi putar 3d cinema goulf sewa baju tak yg buka science center masuk sendiri petugas ruangan garing pencahayaan pengaturan suhu yg memadai mana sebagian besar alat demonya rusak tak digunakan jalan halte brt loket lumayan jauh tak dufan yg shuttle halte transjakarta halte prpp akses gate grand maerakaca tak pedestarian yg aman pejalan kaki jadi berbagi mobil bahkan terpaksa jalan tengah melewati mobil yg ngetem sisi jalan dibawah flyover bandara sebenarnya pengen ngasih skor 1 bintang mau tambahkan 1 bintang khusus 1 staf gate keluar bernama mbak alif kebetulan namanya mirip nama anak alifya yg mau mengantar anak yg kelelahan berjalan gate halte brt terdekat semoga mbaknya senantiasa sehat bahagia
1,lantai skatepark banyak lubanglubang parah sangat membahayakan skateboarder main rodanya kalo nyantol nyungsep kalo sabtu minggu banyak anak kecil latihan sangat bahaya buat obstacle standard kalau renovasi korban bangun kontraktor biasa bangun skatepark
2,lauik taplau pantai padang punya banyak spot bagus berbagai kafe menarik hotel bagus hingga permainan anakanak sepanjang pantai area parkir tersedia walaupun pinggir jalan raya sini banyak menjual makanan laut sea food kelapa muda segar pengelolaan pantai sangat buruk mulai juru parkir gaya preman tukang palak toilet kotor kenyamanan wisatawan pantai padang terjaga baik hargaharga makanan sini sama mengerjai wisatawan memberikan harga makanan minuman jauh harga wajar pedagang menjaga kebersihan kenyamanan pengunjung wisatawan luar kota padang pemerintah kota daerah berdaya mengatasi permasalahan sosial dinas pariwisata masuk angin pengelolaan toilet bersih layak mampu membenahi masalah kebersihan semoga ulasan memicu perbaikan disegala sektor mulai pengampu kebijakan hingga prilaku masyarakat khususnya area pantai padang
4,tempat luas lumayan bersih worth it yah harga tiket masuk kesini pas liburan sekolah jadi rame walaupun hari biasa
5,hutan mangrove kota kendari sulawesi tenggara tempatnya sepi banyak pasangan2 suka kesini sepi jalan sendirian kesini seru sih melihat masjid berada tengah laut anak2 asli sana semangat main air diluar rumah ketimbang main hp susah sinyal dsana
3,datang libur lebaran pagi siang cukup bagus terlalu ramai tp kalau menjelang malam sangat ramai pengunjung penataan tempat duduk kurang tertata rapi sangat terganggu anak2 pengunjung yg menggunakan motor listrik sewa yg berlalu lalang cukup kencang mengendarainya jalanan fungsinya pejalan kaki membuat pusing berhati2 pejalan kaki lewat kalau yg memakai motor listrik sewa disediakan tempat khusus utk memainkannya bercampur pejalan kaki keselamatan semuanya
5,tempat menarik berwisata menikmati pemandangan sungai kota banjarmasin
2,tempatnya memang bagus akses lokasi cukup jauh banyak tanjakan setibanya lokasi nyaris g jual makanminum mgkn project pengerjaan rampung semakin baik
4,masuk mobil 25000 pantai nya cukup bersih villa disewakan yg menginap akses jalan lumayan jauh jalan poros bpphandil
1,nga ngapa ngapain tetap aja bayar masuk alhasil putar balik aja
3,taman kota malang tempat paling populer bersantai rekreasi sederhana disiang malam hari dg membawa anak2 kecil tetangga teman lokasi sangat strategis jantung kota malang gak pernah sepi pengunjung warga malang pusat kota lama kabupaten malang kantor pusat bupati berada disampingnya dikelilingi bermacam kantor toko perdagangan kuliner pkl masjid agung disamping alun2 berdekatan pusat hiburan malam area kayu tangan wisata malam hari menyajiaan berbagai musik live pusat kuliner rakyat foto selvy tak ketinggalan banyak gangguan penyakit rakyat pengamen miskin minta2 pengamen bergitar gelandangan menjelang jam 12 malam alun2 kayu tamgan berubah sedikit banyak gelandangan warga miskin memanfaatkan tempat tidur kurangnya perhatian pedulinya polisi pp warga malang sangat prihatin banyaknya pengamen gitar gelandangan pengemis berusia muda berdatangan memanfaatkan wisata kayu tangan tempat mencari nafkah cara mengemis minta2 pengunjung memaksa mata melotot kasar mirip pungli memalak pengunjung mohon polisi pp segera membereskan masalah tersebut sangat mengganggu kenyamanan turis lokal turus luar negri sungguh memprihantinkanarea piknik warga
4,klo sabtu minggu rame terus klo ramadhan hampir tiap magrib rame terus
4,kl weekday jam 89an pagi okey sih ga tll rame utk jogging ga tll panas jg krn pohonnya byk n besarbesar yg lari jalan senam bahkan duduk2 karaoke loh at least ga pinggir jalan bgt kl mau jogging cm better pake pakaian tertutup kl gamau dinyamukin pake lotion anti nyamuk yaaa aplg kl anak2 better pake telon dulu
3,kesana h4 lebaran tempat cukup sepi rame tiket masuk 10k special lebaran disana speedboat gk tau htm nya cuman duduk cemil gorengan lihatin waduk monyetnya gk banyak paling cuman lima terakhir kesini pas jaman sd 14 thn lalu jadi udh banyak yg berubah yg banyak bgt monyentya
2,kalau profit banyak jangan cuma dipake buat foyafoyan sendiri aja coba buat manage kolam lumutanny kek renovasi beberapa tempat lebih layak pijak tempat sebelas belas kek krabby land
5,cocok rindu suasana alam gak perlu ditambah wahana toilet taman kota hutan kota lebih rindang
4,tempat nongkrong murah meriah tengah kota solo free wifi hehe
