Rating,Review
5,"Tempatnya adem enak banget sebenernya. Mungkin karena kesini pas musim hujan jadi banyak hewan² kaya lulue gitu ditanah, dan sempat kena ulat bulu juga anakku. Dan lumayan banyak nyamuk juga sih. Salut sama petugas² nya yg sigap banget bantuin pas anakku kena ulat bulu. Sekujur badannya gatal semua. Untung ada petugas² yg siap sedia caladine dan minyak kapak. Jadi kita bisa sembuh dari rasa gatal😌 niat hati pengen liburan malah kena ulat bulu, akhirnya baru liat hewan sedikit kita ote balik. next bisa kesini lagi kalo musim panas aja deh mendingan. Menghilangkan trauma ulat bulu dulu"
5,"Pada saat pertama masuk look nya seperti zoo pada umumnya. Bisa beli makanan hewan di dalam dengan harga yang menurutku cukup murah sekitar 7000/ ikat, untuk hewan2nya mungkin menurutku perlu diperhatikan kesehatannya. Seperti aldabra yang punya pyramid itu perlu diatasi, ada beberapa kucing2 hutan juga yang kurus2 sekali. Tapi overall bagus pelayanannnya bisa foto sama banyak satwa terlindungi, bisa naik perahu dengan harga yg relatif standar saya lupa berapa tapi d bawah 100ribu dengan rute yg cukup panjang. Satu lagi, kamar mandinya besar dingin dan harum bersih bangettt sukak... bisa mandi juga. 🖤🖤"
3,"Pergi di hari wiken tiket masuknya lmayan juga di 90k per orang belinya lsng ots krn yg online ud sold out dan di tiket tertera jika amit2 terjadi kecelakaan makan pihak faunaland tdk bertanggung jawab...untuk hewan2 nya bagus sih krn bisa lihat langsung dr deket  dan banyak yg unik2 tapi ga banyak gimana, nah exp saya tadi yg agak krg nyaman ya... sy ajak anak dan istri saya dan pas disana bnyk bgt nyamuk nya bsa ada kali dikerubungi 5 sampe 6 nyamuk sekaligus itu yg bkin kita tadi ga trll enjoy dan ga bs berlama2 di satu spot krn nyamuk nya banyak mgkn bs jadi masukan buat pihak faunalandnya utk mengatasi masalah tsb biar lebih enak aja buat yg lain visit apalagi yg bawa anak kecil"
5,"Lumayan seru.. harganya pas high season 90ribu belum termasuk tiket gerbang ancolnya.. lumayan hewan hewannya.. tapi rata rata di dalam kandang kaca ya,, cuma burung burung, ayam, kambing ada yg dilepasin gitu.. klo untuk anak anak balita emang sukanya hewan hewan yg dilepasin gitu.. ada show burungnya jam 11 sama jam 4 sore.. kebetulan datangnya siang jadi nonton show yg jam 4 sore..
Didalam bisa naik kuda poni bayar lagi 35rb, bisa naik perahu juga bayar lagi.. tapi lumayan lah adem, cuma klo hujan perlu bawa payung soalnya outdoor ini..
Klo bagi saya yg warga bintaro lebih enak ke scientia park si, karna harganya hampir mirip tapi ada banyak permainan juga dalemnya, klo faunaland plusnya bisa main ke pantai ancolnya juga si kan udh beli tiket masuk ancol, tpi untuk faunalandnya sendiri wahananya ga ada hanya untuk liat liat binatang.."
4,"Pergi ke sini pas hari Minggu. Kebun binatang mini ini gak terlalu luas, tapi yang menarik pengunjung bisa berinteraksi langsung sama binatangnya. Mulai dari memberi makan, menyentuh, atau menggendong hehe.

Para penjaga binatangnya juga ramah, mereka membantu pengunjung mendapatkan pengalaman yang menyenangkan dengan binatang di sana. Oiya, pukul 4 sore ada atraksi burung. Ini lumayan mengesankan.

Untuk harganya sekitar 90 ribu (belum termasuk tiket masuk Ancol). Lebih baik membeli tiket via online saja. Sebab pembelian via loket pun tidak menerima cash.

Di sini diperbolehkan membawa makanan, atau jika tidak membawanya pengunjung boleh pergi ke luar dan datang kembali. Tempat ini cocok sekali untuk anak kecil."
3,"From the times when I was a kid, then 20 years later this place has changed a lot, one would expect better but alas it’s not as good as how it was. But grateful to be able to see it again."
1,"Kemari pagi pagi bgt 1 Januari 2024 pagi, niatnya mau parkir dipinggir pantai aja menikmati sepinya 1 Januari karena nganterin lansia beserta cucu cucunya yg masih kecil. Ternyata di barikade semua area menuju Pantai.
Saat beli tiket online tidak ada notifikasi kondisi lokasi yg dibarikade barikade. Di pintu masuk juga ngga di beri edukasi petugas tiket atau diberi peta lokasi kantong parkir terdekat yg mana.
Mbak di pintu masuk pun malas dan tidak menyenangkan, diminta komunikasi dengan client disisi pintu penumpang pun tidak mau.
Dari dulu Ancol nih masih banyak PR disisi Managemen dan SDM.
Ngobrol dengan pedagang juga merasakan hal sama, jalan dibarikade bikin bingung mau lewat mana katanya.
Buang buang waktu pagi pagi kemari ngga ada gunanya, dan buang buang uang juga pada akhirnya di dalem kalo cuma banyak buat ngantri naik bis wira wiri buat nyari tempat yg nyaman.
Tau gini nggak masuk Ancol deh."
4,"Semoga kalau ada event besar sampai tengah malam, WaraWiri nya bisa selalu dioperasikan sampai at least +1 jam setelah event lah dan pintu ke halte TJ dibuka juga. Lumayan bisa naik AMARI tp ga pusing akses ke halte nya..

Minus bintang satu : Sama kayak taman di bagian selatan agak ke timur.. beli tiket di web resminya kena charge 5k. Setelah tau ternyata murahan beli dari app sebelah.."
5,"Kalau pergi nya mlm enak ga panas, ga gersang, rencananya sih mau nyore,lihat  sunset di sore hari, tapi ga keburu, cukup menyenagkan sih, 😌"
4,"As people says, u don't go to Jakarta if u not visitting Ancol. So same as many iconic place that become tourist destination or place to spend time with family and friends or private time alone. Ancol is a whole package, with many attraction and rides, beach, reastaurant, support facility, enormous parking area, food stall, minimarket, or many spot to play and to chill. It's open start from 6am for Ancol Beach and Art Market but for others like Dufan, Bird Land, Sea World, Atlantis Water Adventure, Allianz Ecopark, Ocean Dream Samudra, Faunaland, Gondola, ect it open between 7am to 10am. Yet it closed between 4pm to 12pm according to either weekday or weeend.   Enterance ticket to accsess whole area start from IDR.30.000 each car and IDR.7.000 for each person exclude child with height under 80cm for free. I suggest to explore with any transportation because it's to big and spend much time to try one by one, for one day will be imposible. For entering Ancol Beach it's free, white sand, large plaza and pedestrians way, friendly design for disability, arraged and clean. Minimarket, restaurant, food stall, snack corners, toys shop, mat rent, boat rent, accu car toy rent, electric bicycle rent, sand toys, cafe, swimming equipment shop, floating resto's, floating arch  bridge, concert canopi area, vegetation, imitation waterfall, many street sign, rinse area, toilet, ect. Spend some time will be whole time if u can't manage ur time, specially if u travel with kids. Food and beverage rates not to expensive if u carry from outside or buy like snack or drinks except from restaurant  or Minimarket. So take my advice, bring ur own mat and food from home, because to rent mat u need to pay IDR.25.000 for 1 mat with size up to 6 person or less. That's it, we focused on Ancol Beach. Next review would be another zona inside Ancol Area. Happy holiday travellers."
4,"Nyaman dan enak kalo buat healing terdekat apalagi ada pantai ,,cuma mungkin lebih di efisiensi lagi kalo pas event di gerbang masuk atau keluar biar gak terlalu numpuk antrian"
5,"Lebih enak, lebih rapi, lebih nyaman.
Beda banget dari yang dulu.
Untuk tiket nya sudah tidak manual lg, jadi harus mesen/reservasi lewat online.
Buat yg gak tau, nanti di arahkan sama petugasnya"
5,"Sangat sangat cocok untuk acara keluarga , sekedar melihat pantai/menunggu sunset & mengajak anak anak bermain pasir pantai."
5,"Lingkungan asri, bisa untuk duduk santai menikmati udara segar. Kalo pagi dan sore selalu rame. Tempat bermain luas, arena bermain juga tersedia dengan fasilitas permainan beragam. Tersedia juga fasilitas untuk pet seperti anjing dan kucing.

Tempatnya selalu bersih. Cuma ga enak aja di tengahnya ada sungai yang airnya ga ngalir. Jadinya bau.

Jogging track nya tersedia ukuran meternya, kran untuk cuci tangan juga tersedia di sepanjang track. Bangku untuk duduk tersedia cukup karena lesehan pun banyak juga yang udah senang. So far menurut saya cukup aman, CCTV juga tersedia di banyak titik.

Kalo malam cantik di jembatan ada lampu warna-warni. Taoi ya ternyata nyamuknya banyak menjelang maghrib wkwk. So far ini recommended untuk bengong seharian."
4,"Sangat recommended. Area untuk playground ada, kolam pasir ada, playground buat anjing ada, buat kucing ada, ada space buat musholla juga, banyak kolamnya, banyak kerannya juga buat cuci bekas pasir. Suka banget karena gratis dan tertata, pedagang kaki limanya di luar pagar semua. Terjangkau pakai KRL, TJ, dan LRT. Terus bisa dilanjut naik Jaklingko. Semoga maintenance nya bagus terus ya."
4,"Kesini pagi2 buat jalan2 aja. Semua area diputerin dan emg segede itu tempatnya :D Ada area bermain jg buat anak2. Adem tamannya bikin keringetan padahal cm jalan doank XD
Kalau mau masuk daftar di JAKI tp pas kesana ga ditanyain juga sih jd tinggal masuk aja."
5,"Cocok untuk wisata di ruang terbuka hijau bersama keluarga dan juga bagi mereka yang senang berolahraga, yang mana dilengkapi dengan jogging track sepanjang 1.734 meter.
Lokasi dekat Halte bus Transjakarta Tebet Eco Park dan Stasiun KRL Cawang Ciliwung. Cukup jalan kaki ± 10 menit dari kedua transportasi publik tersebut.

Pada hari Sabtu (20/4/2024) pagi terpantau banyak pengunjung yang membawa keluarganya ke wahana anak-anak, acara silaturahmi Lebaran, olah raga Yoga, penerangan tentang merawat lingkungan hidup kepada anak-anak, dan mereka yang berolahraga memutari track jogging."
4,"Tempatnya besar dan menarik.. banyak tempat untuk bisa duduk2 di lapangan berumputnya. Datang kesitu sabtu sore, banyak orang sehingga tidak nyaman untuk jogging. Beberapa area berbau pesing"
5,"Cocok banget buat kalian yang ingin santai pagi hari jalan-jalan pagi ataupun sore bahkan piknik, karena taman lumayan luas dan banyak fasilitas terutama area anak. Selain itu ada juga parkiran buat yang bawa kendaraan bermotor"
4,"berkunjung pukul 3-5 sore tempat cukup adem untuk jogging maupun bersantai, pohon cukup banyak tapi tidak terlalu lebat, dilihat dari review yang lain semua bilang perlu scan qr untuk masuk ke taman secara gratis via jaki app? tapi saya bisa langsung ke taman nya lewat parkir mobil mungkin untuk yang lewat gerbang utama taman nya? saya pun bingung untuk parkir mobil tidak tau berbayar atau tidak cuma ada security/petugas taman(?) fasilitas toilet cukup bersih tidak ada tissue tempat musholla kecil berbentuk v tidak ada pemisah antara shaf laki dan perempuan, tidak sempat jalan sekeliling taman karena hanya berhenti untuk istirahat mungkin akan kesini lagi via KRL.."
5,"Tempatnya luas...nyaman...banyak tempat bermain anak, jogging track, senam, dll..puas deh pokoknya"
5,"Pertama kali sekeluarga saya dan semua saudara ke taman margasatwa di ragunan jakarta selatan tujuannya buat berlibur dan cari suasana yang paling ramai, tenang, dan hiburan banyak bisa di lihat seperti harimau, orang utan, dll behhhhhhhhhh sampai bisa beli makanan minuman walau harganya kurang bersahabat tapi gpplah hehe tapi ramah banget dan gak akan menyesal deh ke sini kapan kapan lagi bisa ke sana keren juga yah wisata ini sepanjang jakarta kapan yah lampung bisa buat kayak gini juga"
5,"Wahana rekreasi dan edukasi hewan terbaik untuk keluarga...tiket masuk sangat murah...sangat luas...banyak pohon rindang...dan 'ruang' terbuka buat menikmati bontotan dari rumah...kontur tanah naik turun, bener-bener rekreasi plus olahraga"
5,"Tempat kenangan aku sama diaa. Dua kali kesini pertama sama saudara kedua sama doi hehe jauh2 dari Jogja ke Ragunan cuma buat nemuin doi. Sedih sih kalau inget ujung2nyaa akunya ditinggal sama dia😭😭😭
But aku seneng banget bisa main kesini, harga masuknya murah bgt, terus tempatnyaa juga luas banget cuma sayang ada bagian yang gak terawat. Hewannya pun lengkap. Next time kalau ada waktu pengen kesini lagi meskipun aku sudah tdk dengan doi lagi. Tapi jujur sedih bgt. Dia yg nurutin aku main ke ragunan pdhal dia bukan usia anak muda, nurut2 aja bahkan mau maunya diajak muter hampir 3jam. Mas aku kangen kamu😭😭😭"
5,"kesini pas holiday for new year. tiket sgt muraah 4rebu doank. pake busway enak bgt, turun langsung pintu timur. tapi rame paraahhhhh, sabar aj si intinya. oh btw, banyak satwa yg gak ada ya kayanya?"
5,Ke 3 x nya k ragunan yang pertama gak bisa masuk krna ad temen yg belum vaksin waktu itu... Yg kedua k ragunan waktu anak masih berumur 7 bln dan yg ke 3 ni ke ragunan alhamdulillah anak dah bisa jalan usia 17 bln jdiny gk terlalu capek untuk ngegendong dia 😊MasyaAllah next time ksni lgi y tempatny bagus untuk bahan edukasi anak ttg berbagai macam jenis satwa yg ad di dunia ini terkhusus ttg satwa yg harus dilindungi 😇
5,Luas banget tempatnya ini mah sekalian olahraga dan yg penting Anak2 happy
5,Sangaatt ramah di kantong berkunjung ke sini dan bisa meng edukasi juga kepada anak...
5,"Seruu liburan ke sini bareng sama ponakan. Mereka suka banget lihat hewan-hewan di Ragunan ini secara langsung.. walau capek harus jalan jalan jauh, but worth it lah yaa"
5,"Sangat bagus, taman luas dengan atribun ditengah patung pembebasan membuat nyaman untuk menikmati sore hari jakarta.
Jika sedang ada event, mungkin akan sangat indah dinikmati.

Terdapat keran yang sekiranya untuk cuci tangan dan ternyata bisa untuk minum air langsung. Rasa air nya cukup segar,,,,

Parkiran diluar dan dikelola maybe, karena para petugas mengenakan seragam. Tarif parkir standar.

Tersedia mushola dan kamar mandi, akan tetapi jangan berharap seperti mushola dan kamar mandi mall yang wanginya terjaga.

Rute lari yang nyaman dikarenakan tidak ada hambatan para pedagang kaki lima, pedagang kaki lima berkumpul di sisi luar.

Ya sangat direkomendasikan ketika ingin santay setelah pulang dari kesibukan kerja atau rehay sebentar dari kesibukan jakarta.

Semoga para pengunjung dapat bekerja sama dengan tidak membuang sampah sembarang dan menjaga etika lainnya."
4,"Boleh juga buat olahraga cuma tempat parkir aja kurang nyaman sih..
Ada pertunjukan air mancur sekitar 15 mnt..
Untuk area nya terawat kok rapi..
Lumayan ramai pengunjung juga..

🫶🏻"
4,Tempat cukup menyenangkan utk ngajak si kecil menikmati rekreasi yg murah meriah..apalagi ada atraksi air mancur menari...dgn wrna warni yg cantik serta di iringi lagu serta musik2 lagu2 nusantara.
5,"Lapangan Banteng, saat ini menjadi salah satu taman kota favorite warga Jakarta untuk berolahraga pagi, sering diadakan pameran flora fauna. Tempatnya asri, tempat parkir cukup berada di jalanan sekitar lapangan banteng"
4,"Tamannya cukup luas, ada hutan kotanya juga , deket ke istiqlal & katedral. Ada lapangan disampingnya. Banyak yang olahraga, piknik kalo sore. Gratis masuknya, kadang ada event / bazaar, bersih, aman karna ada yg jaga dari satpol pp"
5,"Definisi Community Park yang terbaik. area taman besar ini sekaligus mengakomodasi banyak kegiatan sosial dan komunitas di sini, sebut flona yang rajin buka tiap tahun. show air mancurnya selalu bisa menarik pengunjung ke sini. semoga makin banyak bentuk taman seperti ini"
5,"Taman yang dulunya sempat jadi terminal. Bagi beberapa orang, Lapangan banteng mungkin identik dengan tempat untuk olahraga lari karena beberapa sekolah di Jakarta biasanya mengadakan kegiatan atletik setiap minggu pagi sebagai nilai praktik.

Setelah dipugar menjadi semakin bagus dan tertata. Area terbuka hijau yang rindang dan area utama taman di depan monumen terbilang sangat luas. Mungkin bisa dijadikan tempat untuk kumpul komunitas atau Gathering kegiatan lainnya. Saat saya berkunjung, ada beberapa orang yang sedang mengadakan sesi pemotretan di sini. Entah harus mengajukan ijin atau tidak.

Di depan gerbang utama terdapat beberapa jajanan hingga makanan berat bagi yang ingin makan. Akses ke sini juga terbilang mudah karena di dekat taman terdapat Halte Transjakarta Deplu/Pejambon. Hanya perlu jalan kaki sedikit untuk sampai ke lapangan banteng.

Di sini juga tersedia Wifi gratis - JAKWIFI dari Pemda, tapi terkadang sulit untuk menyambungkan dan sering hilang sinyal. Mungkin karena banyak yg pakai.

Tambahan: Plaza depan monumen juga bisa digunakan untuk syuting video, latihan grup seperti street dance ataupun yang lebih formal, paskibra. Karena minggu lalu terdapat grup yang sedang praktik dance di sekitar Plaza dan juga paskibra yang sedang latihan."
5,"Lapangan Banteng Park di Central Jakarta. Lapangan nya luas bgtt. Kesini Kmrn pas sore weekend ramee bgtt. Recommended untuk jogging 🏃 di sore hari. Adem bgt, ngga panas bnyk pohon juga. Ada musholla dan toilet juga. Cozy bgt dengan suasana alam🍃🌲🌳🌿 Rindang bgt. Di weekdn juga ada Air Mancur Show dibagi 2 sesi dan free✨ Cocok bgt kesini quality time, picnic 🧺 with family dan friends. Recommended bgt. Bisa jajan dan beli makan di luar ada yg jual jugaa. Parkir di luar kmrn bw motorcycle 🏍️ bayar 5k ajaa but worth it sih😉"
3,"Sebenarnya taman ini bagus, rindang banyak pepohonan, bersih, hanya saja agak kurang terawat.. kolam tidak terisi air, beberapa wahana permainan anak2 seperti ayunan sudah pd berkarat, cat memudar.. pas ke sini sudah sangat sepi pengunjung!
Klo ditata lagi pasti lebih bagus dan nyaman, cocok untuk sekedar duduk2 bersantai atau ngopi di sini karna di sepanjang taman ini banyak pedagang starling atau makanan kecil. Lokasi strategis di pinggir jalan raya, free masuk dan parkir juga.."
5,"Seperti taman pada umum nya sih, bagus tapi mainan buat anak anaknya kaya ga terawat🥲. Awal-awal rame, tapi skrng agak sepii yaa. Dan tukang jajanan nya jg sedikit, harus bawa makanan dari rumah👍🏻"
5,"Taman ternyaman di Jakarta Selatan yang deket sama hiruk pikuk Jakarta. Bisa nyentuh rumput, menyatu dengan alam, hirup udara segar walau masih di area Jaksel yang padat.

Masuknya emang agak PR apalagi kalo jalan kaki tapi worth it banget begitu masuk tamannya gak berasa kaya di Jakarta.

Taman lumayan bersih dengan tempat sampah yang gampang ditemukan di setiap sudut. Banyak kursi buat duduk di pinggir, bisa duduk di rumput juga tapi hati hati sama soang dan bebeknya!! Wkwkw mereka lucu banget berasa punya temen kalo disamperin.

Ada playground kecil buat anak, perosotan dan ayunan yang terawat dan gak rusak.

OVERALL HARUS KESINI SIH KALO CAPEK SAMA KEBISINGAN JAKARTA"
5,"Taman yang asri dan rindang, saat langit cerah pun masih teduh di dalamnya. Saluran kanal yang membelah taman dan danau teratai menambah keragaman pemandangan. Ada lintasan paving block yang panjangnya sekitar 800m dengan sedikit kontur naik turun, cocok untuk berolah raga jogging tipis-tipis ataupun berjalan kaki. Kebersihan juga cukup terjaga karena petugas selalu berjaga. Semoga dapat terus dipelihara sebagai salah satu ruang terbuka hijau di Jakarta Selatan."
4,"Dari dulu pengen ke sini, akhirnya kesampaian, bagus dan luas tamannya. Banyak yang ke sini untuk main, olahraga, piknik, sampe foto prewedd. Ternyata di taman ini bisa disewakan juga untuk tempat nikahan, katanya sih 1jt biayanya."
5,"Parkir terbatas. Kalau bawa mobil, lebih baik parkir di blok m dan jalan kaki ke sana. Tidak terlalu jauh. Untuk motor, bisa parkir langsung di taman"
5,"Dulu angker sekarang lebih bagus jauh dari kata angker. Gak terlihat kumuh, mungkin karna bongkaran yg jual kelinci dkk kali ya
Dulu banyak soang kali lari sore, tapi skrg masih ada soang dan bebek.
Ati2 banyak nyamuk
Track buat lari lumayan karna ada beberapa tanjakan kecil
Kalinya lumayan sedep, mungkin pembuangan kotoran hewan dll
Semoga kita bisa menjaga taman dgn tidak buang sampah sembarangan ya gais
Bagus buat prewedd. Tapi aku gak nanya harga2 buat izin foto disitu"
5,"Tempatnya enak adem, untuk soangnya juga gak galak. Pas banget buat nongkrong buat sekedar menikmati udara segar. Cuma saran pake baju sama celana panjang, lumayan banyak nyamuk atau antisipasi bawa obat nyamuk oles biar gak ganggu"
4,"HTM sebelumnya Rp5.000/orang, tapi saya kena HTM percobaan yg di mana jadi Rp15.000/orangnya, tanpa ada pemberitahuan dari petugas (jadi saya tau kalau ini HTM percobaan, dari membaca brosur yg ada di loket ketika beli tiket). Menurut saya untuk harga segitu terlalu mahal, mengingat kondisi taman museum yg kurang terawat.

Banyak prasasti yg tulisannya sudah hilang""an, & tidak terawat, banyak genangan air di jalan setapak, tanah merah yg becek sehingga meninggalkan jejak kaki pengunjung, dan banyak nyamuk.

Walau begitu, petugasnya ramah"". Saya harap dengan naiknya harga tiket masuk ini bisa lebih meningkatkan kualitas dan kembali mempercantik Museum Taman Prasasti ini."
4,"Sebenarnya tempat ini bagus banget kalau untuk view era Batavia. Hanya saja kurang terawat dari beberapa nisan yg agak buram. Saran saya adakan kegiatan-kegiatan atau event, bisa juga adakan kerja sama dengan komunitas dan lembaga yg punya kepentingan.

Toilet ada, dan musholla juga ada. Harga sebenarnya sesuai aja kalau nanti ada perkembangan."
5,Nice place to know deeper about history. This place catter lots of tombstones during period of colonization. And also a pair of coffins that were used by our first president and vice president. There were stories on each of these tombstones. There's a guide that can explain about the history as well. Entrance fee quite affordable around 5K rupiah only for adults and 2K for students.
5,"Tempatnya lumayan rindang saat siang hari.
Sayangnya saat kesini sedang ada perbaikan. Jadi sedikit berdebu.
Untuk pengguna Transjakarta, bisa turun di halte busway Petojo.
Mushola yg di dalam museum sepertinya sudah tdk bisa digunakan, disarankan ke masjid yg berada di gedung walikota jakarta pusat disamping museum."
5,"Harga tiket 5.000, buka selasa - minggu, senin dan hari libur tutup.
Lokasinya di tengah kota, ga Jauh2 banget dari monas.

Isi museumnya berbagai macam nisan dari jaman belanda,
Untuk-unik dan bagus-bagus bentuk dan ukiran nisannya.

Kalo mau dapet info detil tentang apa saja yg ada di museumnya mungkin bisa pake jasa tour guide jadi bisa ada yang jelasin tentang isi dari masing2 makam dan sejarahnya."
5,"A serene place to enjoy, it's quiet because it's actually a cemetery. Entry ticket is Rp5,000 and can be paid with cash. Overall a nice place however, a bench for sitting down can be added here and there and without a guide we'll be lost with who's who in here. There is a tomb with the Soe Hoek Gie name in here, is he buried here?"
5,"Sebenarnya jauh dari kata museum, tapi lebih ke arah taman2 gitu... banyak nisan / prasasti peninggalan belanda, tapi tenang aja ini hanya nisan nya aja bukan pemakaman nya... tempatnya cukup luas, adem dan bersih

Nb : saran kalo kesini pas musim hujan pake celana panjang , nyamuk2 di taman nya cukup ganas 😅"
5,"One of the most unique museum, since they only show the remaining of colonialism as graveyard. It's really nice to listen to the story behind of each cemetery. Kudos to the guide-in-traning for providing such informative stories. One of the notable site for me is the monumen pecah kulit, which becomes the origin of Pasar Pecah Kulit, Jakarta."
4,"Bisa belajar banyak mengenai berbagai kain yang ada di Indonesia krn di sini banyak terdapat berbagai macam kain dari seluruh propinsi di Indonesia.
Museum ini tempatnya adem karena banyak pepohonan yang rindang. Selain itu museum cukup luas dan di sini bisa belajar membatik juga.
Harga tiket untuk masuk ke museum ini sangat murah dan terjangkau. Selain itu, transportasi ke museum ini pun sangat mudah krn banyak transportasi umum yang dapat digunakan untuk mendatangi museum ini."
5,"Kegiatan paling seru di sini itu yang batik.
Dari ukuran kecil sebesar saputangan sampai lebih dari 1 meter juga ada. Hasilnya boleh di bawa pulang.
Area museum rapi dan terawat.
Bisa lihat taman tempat tanaman2 yg di pakai utk membatik.
Koleksi batik nusantara juga ada.
Lalu ada area digitalnya jadi kita bisa coba pakai beraneka ragam batik secara komputerisasi. Ini juga seru juga 😁
Tiket masuk dewasa 5k anak2 2k"
4,"Cheap admission fee, free parking included. Fun and unique experience if you also join the batik workshop. The batik workshop was on a separate admission fee of 50K Rupiah.

While the batik workshop is fun, the textile museum was just okay. They provide informative labels on each display item. However, I feel that the museum have not provide any interesting story on the history or development of Indonesian fabrics/textile."
4,"minus: karena ini bangunan yang sebelumnya tempat tinggal kemudian dialih fungsikan sebagai panti dan sekarang menjadi museum, jdi memang bangunannya terkesan bukan seperti museum, untuk alurnya jujur sedikit bingung apalagi saya yang tanpa pemandu, jdi ada bangunan utama dan bangunan2 lain yang fungsinya juga sebagai tmpat simpan koleksinya, saya kira cuma gedung utama saja yang jadi museum, pas iseng muterin area sekitar ternyata masih ada beberapa tempat untuk melihat2 koleksinya. alurnya bikin pusing karena bnyk bangunan yang tak terhubung dan harus di masuki satay2 krna memang dulu nya tmpt ini bukan bangunan untuk museum.

plus: disaat cuaca jkt yg panasnyq gak tertolong, pas masuk kawasan sini berasa adem aja, mungkin disekitarnya krna ada bnyk pohon2 besar yang rindang, di sini juga kita bisa belajar membatik, harga 50rb (kebetulan saya berkunjubg di hari sabtu) dan hasilnya bisa kita bawa pulang.

saran bagi pengelola: mungkin bisa ditambahkan papan penunjuk arah, biar orang yang baru masuk seperti saya gak menebak2 “harus kemana lagi ya dari sini”. satu lagi, gedung ini butuh perawatan secara berkala, karena saya ligat disetiap bangunan dan area sekitar banyak yang sudah terlihat usang dan kurang bersih."
4,"Museum yang luas dan indah. Tempatnya keren. Museum utamanya luas dan tersedia aneka inventaris batik, kain, selendang dengan nilai seni yang indah dan unik. Area museumnya luas dan sejuk. Lalu ada juga galeri di area luar museum, ada pendopo untuk belajar batik. Tersedia juga taman dan mushola. Area parkirnya juga luas.

Untuk tiket masuk, itu tergantung usia (anak/dewasa/mahasiswa) dan tergantung kapan datangnya. Karena saya datang weekend dan kategori dewasa, dikenakan biaya Rp15.000

Jika ingin belajar membatik, letaknya di samping ujung belakang area utama museum. Dikenakan biaya Rp50.000 dengan fasilitas kain untuk membatik, motif batik bebas memilih, alat-alat membatik sudah disediakan, diberikan panduan dan arahan, canting boleh dibawa pulang, dan hasil membatik juga bisa dibawa pulang.

Cocok untuk kalangan umur. Lokasinya luas dan nyaman. Letaknya juga strategis, terlebih jika menggunakan kereta/KRL. Jika datang menggunakan KRL, turun di Stasiun Tanahabang dan ambil JPO arah keluar sebelah kanan (ada plang nama museumnya). Tinggal lurus saja di trotoar, museumnya ada pas di sebelah kanan.

Informasi lebih lengkap bisa dicek di Instagram Museum Tekstil. Karena mereka sangat update terkait perkembangan museum. Semoga ulasan ini dapat membantu. Ayo ke museum!"
5,bisa melihat berbagai macam jenis kain terutama batik dan belajar cara membuat batik
5,"Mengikuti Talkshow "" Menyingkap Pesona Wastra Indonesia "" yang di selenggarakan oleh Pusaka Indonesia  di museum ini merupakan pengalaman yg tak terlupakan, melihat koleksi koleksi kain batik yg cantik dengan beragam sejarah dan tehnik pembuatan nya, terima kasih atas sambutan yg baik dan keramahan nya 🙏🏼"
5,Tempatnya adem. Parkiran luas. Banyak pohon rimbun. Biaya tiket 5rb atau 10rb lupa. Kesini karna mau ke pendopo batik belajar bikin batik. Guide nya artikulatif bgt dan ramah. Saran kesini pas weekday jd kondusif dan jgn kesiangan. Karna maksimal untuk ngebatik sampai jam 14 an. Biaya 50k. Bisa pembayaran qris tenang aja. Banyak motif ngebatiknya. Bebas pilih. Pokoknya worth it banget buat tema jalan jalan yg bermanfaat dengan harga segitu. Dan salah satu tempat wisata edukasi rekomen. Dikantin nya juga ada juss. Enak start 12k. Jadi kita bisa minum jus sambil ngebatik 🤭
4,"Nice park to chill at anytime of the day. People come here to walk, stroll, jog or run. It’s near the MRT ASEAN station and usually there are group activities like Zumba classes or gatherings for Adidas runners. Nice spot."
5,"Tempatnya pewe buat berpikir dan bernapas wkwkwk:D bisa pinjam buku, tp somehow kekunci tempatnya 🥲🥲 sedih bgt HIKS… tapi tetap i luv dis park :D"
5,"tempatnya teduh dan rindang...
menyenangkan utk olah raga dan jalan pagi...
kebetulan ada acara disana...menyenangkan"
5,"Taman yang berada di tengah perkotaan, cocok untuk bengong sendiri ataupun bengong berdua atau mau bengong rame-rame juga bisa.

Ada fasilitas umum berupa toilet yang sedikit tidak terurus, musholla yang tidak begitu besar dan ada rak buku untuk menyimpan buku yang bisa kita pakai untuk baca tapi jangan lupa dibalikin agar yang lain bisa baca juga.

Ada abang-abang starling yang jual kopi untuk menemani sebatmu.

Pokoknya disini seru😁"
5,bagus untuk olah raga buat warga sekitarannya ... dan tidak untuk dikotori dan di Corat coret jagain dan selalu bermanfaat bagi orang lain semangat kuat selamat ber olah raga semoga sehat sehat sehat kuat selalu ...
4,"Taman yang cukup teduh di tengah - tengah jalan besar. Terdapat bookhive juga untuk yang mau membaca atau menyumbangkan bukunya. Terdapat kamar mandi yang bersih dan juga mushola, jadi tidak perlu khawatir untuk mencari tempat ibadah bagi yang muslim."
5,"area taman terbuka yang nyaman, bersih, asri. lumayan banyak untuk pilihan jajanan murah. parkiran gratis tentunya."
